,rep_0,rep_1
P53004_BLVRA,0.0,0.0
P53007_SLC25A1,,
P53367_ARFIP1,0.4460712855998855,0.3464101615137754
P53384_NUBP1,,
P53396_ACLY,0.17320508075688776,0.125
P53602_MVD,0.06661733875264912,0.13323467750529827
P53618_COPB1,,
P53621_COPA,,0.47140452079103173
P53634_CTSC,,
P53667_LIMK1,,
P53804_TTC3,,
P53814_SMTN,0.47140452079103173,0.0
P53985_SLC16A1,0.2939723678960656,0.215344758565462
P53990_IST1,,
P53999_SUB1,0.15745916432444343,0.57282196186948
P54105_CLNS1A,0.13478163808693647,0.10825317547305485
P54198_HIRA,,
P54252_ATXN3,,
P54253_ATXN1,0.41659779045053097,0.16666666666666666
P54259_ATN1,0.1833030277982336,0.3431742925123068
P54278_PMS2,,
P54578_USP14,0.7418192893071505,0.4803844614152614
P54646_PRKAA2,,0.47140452079103173
P54725_RAD23A,0.09352195295828244,0.21209125149788172
P54727_RAD23B,0.114564392373896,0.5329906981244614
P54760_EPHB4,,
P54819_AK2,,
P54821_PRRX1,,
P55008_AIF1,0.08660254037844388,0.14285714285714285
P55010_EIF5,,
P55011_SLC12A2,,
P55036_PSMD4,0.0,0.47140452079103173
P55040_GEM,,0.0
P55042_RRAD,0.0,0.0
P55060_CSE1L,,
P55072_VCP,,
P55081_MFAP1,0.2230356427999428,0.6298366572977737
P55087_AQP4,0.5773502691896257,0.282842712474619
P55196_AFDN,0.278500138006799,0.4099223489637162
P55197_MLLT10,,
P55198_MLLT6,,0.0
P55201_BRPF1,0.24743582965269678,0.0
P55209_NAP1L1,0.4330127018922193,0.7071067811865476
P55210_CASP7,,
P55211_CASP9,,0.24743582965269678
P55265_ADAR,0.3333333333333333,0.5291502622129182
P55285_CDH6,0.3333333333333333,0.3149183286488868
P55287_CDH11,0.2,0.2695632761738729
P55290_CDH13,,
P55327_TPD52,0.4444444444444444,0.0
P55347_PKNOX1,0.57282196186948,0.692820323027551
P55795_HNRNPH2,,
P55884_EIF3B,0.4344830378784442,0.2956500448358606
P56134_ATP5MF,,
P56181_NDUFV3,,
P56192_MARS1,0.3464101615137754,0.5
P56524_HDAC4,0.48497422611928565,0.1111111111111111
P56545_CTBP2,0.4330127018922193,0.28641098093474
P56945_BCAR1,0.49487165930539345,0.7806247497997999
P56962_STX17,0.0,0.0
P57060_RWDD2B,0.0,
P57081_WDR4,0.6666666666666666,0.47140452079103173
P57682_KLF3,0.4,0.37796447300922725
P57737_CORO7,0.6060915267313264,
P57740_NUP107,,
P57764_GSDMD,0.24743582965269678,0.3333333333333333
P57768_SNX16,0.0,
P58107_EPPK1,0.48432210483785265,0.1580198515502014
P58340_MLF1,,
P58546_MTPN,0.0,0.0
P58658_EVA1C,,
P59998_ARPC4,,
P60174_TPI1,0.2848743386527294,0.09090909090909091
P60468_SEC61B,0.48237638894272,0.5411099703387473
P60484_PTEN,,
P60660_MYL6,,
P60866_RPS20,,
P60903_S100A10,,
P60981_DSTN,0.3333333333333333,0.0
P61006_RAB8A,,0.0
P61011_SRP54,,
P61026_RAB10,,
P61073_CXCR4,,
P61106_RAB14,0.0,
P61129_ZC3H6,,
P61218_POLR2F,,0.47140452079103173
P61247_RPS3A,,
P61266_STX1B,,
P61289_PSME3,,
P61313_RPL15,,
P61457_PCBD1,,
P61619_SEC61A1,,0.0
P61764_STXBP1,,
P61769_B2M,,
P61916_NPC2,0.47140452079103173,
P61923_COPZ1,,
P61978_HNRNPK,0.4013816966878113,0.2934441320857552
P61981_YWHAG,,
P62070_RRAS2,0.16666666666666666,0.19245008972987523
P62191_PSMC1,,
P62241_RPS8,0.0,0.0
P62249_RPS16,,
P62258_YWHAE,,0.47140452079103173
P62306_SNRPF,,
P62316_SNRPD2,,0.47140452079103173
P62328_TMSB4X,,
P62633_CNBP,,
P62805_H4C1,0.32732683535398854,0.13093073414159545
P62826_RAN,,
P62888_RPL30,0.7071067811865476,0.47140452079103173
P62906_RPL10A,,
P62937_PPIA,,
P62942_FKBP1A,,
P62995_TRA2B,0.03936479108111085,0.08150827329735895
P63010_AP2B1,,
P63104_YWHAZ,0.24743582965269678,0.7071067811865476
P63165_SUMO1,0.28386354538174535,0.08660254037844388
P63208_SKP1,0.3464101615137754,0.2165063509461097
P63218_GNG5,,
P63244_RACK1,,
P63261_ACTG1,0.3464101615137754,0.0
P63267_ACTG2,0.8485281374238569,0.0
P67809_YBX1,0.31224989991991986,0.21501334189495389
P67870_CSNK2B,,0.0
P67936_TPM4,0.5728219618694801,0.0
P68032_ACTC1,0.47140452079103173,
P68366_TUBA4A,,
P68371_TUBB4B,,
P68402_PAFAH1B2,0.4330127018922193,0.41659779045053097
P68431_H3C1,,
P68871_HBB,0.9947786123226745,0.4575010954223933
P69891_HBG1,,
P69905_HBA1,0.7846659748208293,0.39025920003420045
P78310_CXADR,0.47140452079103173,0.282842712474619
P78312_FAM193A,0.0,0.282842712474619
P78314_SH3BP2,0.24743582965269678,0.5
P78316_NOP14,0.47140452079103173,0.3535533905932738
P78317_RNF4,0.4330127018922193,0.0
P78332_RBM6,0.5392738882336249,0.09116056881941462
P78344_EIF4G2,0.3333333333333333,0.45825756949558394
P78346_RPP30,0.15745916432444343,0.41659779045053097
P78347_GTF2I,0.23593232610221096,0.06185895741317418
P78352_DLG4,,
P78356_PIP4K2B,0.47140452079103173,
P78362_SRPK2,0.26646935501059654,0.8660254037844386
P78364_PHC1,,
P78369_CLDN10,,
P78426_NKX6-1,,
P78504_JAG1,,
P78524_DENND2B,,0.0
P78527_PRKDC,0.5,0.24743582965269678
P78536_ADAM17,0.4330127018922193,0.6546536707079771
P78545_ELF3,,
P78559_MAP1A,0.09390974433681802,0.06299407883487121
P78562_PHEX,0.0,
P78563_ADARB1,,
P80297_MT1X,,
P80303_NUCB2,0.8660254037844386,0.6546536707079771
P80723_BASP1,,0.47140452079103173
P81605_DCD,,
P82094_TMF1,0.3525058226889108,0.5677270907634908
P82909_MRPS36,0.0,0.4165977904505309
P83436_COG7,,
P83916_CBX1,0.40061680838488767,0.11174521339154048
P84098_RPL19,,0.0
P84103_SRSF3,0.25,0.15713484026367724
P84157_MXRA7,0.13323467750529827,0.25
P84243_H3-3A,0.0,0.0
P85037_FOXK1,0.15953099543397556,0.06029704861784
P85299_PRR5,0.0,
P86452_ZBED6,,
P98082_DAB2,0.28641098093474,0.3333333333333333
P98095_FBLN2,0.458257569495584,0.49487165930539345
P98153_DGCR2,,
P98160_HSPG2,0.57282196186948,0.8660254037844386
P98164_LRP2,,0.20203050891044216
P98171_ARHGAP4,,0.0
P98172_EFNB1,,
P98174_FGD1,0.4330127018922193,0.3333333333333333
P98175_RBM10,0.2309401076758503,0.3217097518901901
P98177_FOXO4,,
P98196_ATP11A,,
P99999_CYCS,,
Q00013_MPP1,,
Q00059_TFAM,0.3464101615137754,0.4330127018922193
Q00341_HDLBP,0.5,0.5
Q00526_CDK3,,
Q00536_CDK16,0.3464101615137754,0.2165063509461097
Q00537_CDK17,0.458257569495584,0.6863485850246137
Q00577_PURA,0.043301270189221926,0.335299918733898
Q00587_CDC42EP1,0.3333333333333333,0.5807564950208269
Q00610_CLTC,0.2165063509461097,0.7806247497997999
Q00613_HSF1,0.10414944761263274,0.12385339716096865
Q00653_NFKB2,,
Q00688_FKBP3,,
Q00722_PLCB2,0.57282196186948,0.5
Q00765_REEP5,0.0,0.282842712474619
Q00796_SORD,,
Q00839_HNRNPU,0.32467074650495437,0.14884041019348704
Q00987_MDM2,,
Q00G26_PLIN5,0.0,0.47140452079103173
Q01082_SPTBN1,0.13558896854906693,0.0713714056959817
Q01105_SET,0.38188130791298663,0.18181818181818182
Q01118_SCN7A,0.0,0.0
Q01130_SRSF2,0.0,0.15745916432444343
Q01167_FOXK2,0.6197443384031023,0.3464101615137754
Q01196_RUNX1,,
Q01433_AMPD2,0.1111111111111111,0.125
Q01484_ANK2,0.4182964972622356,0.17271563529266787
Q01518_CAP1,0.18181818181818182,0.2706329386826371
Q01543_FLI1,0.5773502691896257,0.8485281374238569
Q01664_TFAP4,0.0,
Q01804_OTUD4,0.4165977904505309,0.25
Q01813_PFKP,0.3464101615137754,0.24743582965269678
Q01831_XPC,0.1992424215198191,0.275532878885513
Q01850_CDR2,,0.17320508075688776
Q01973_ROR1,,
Q01974_ROR2,0.4330127018922193,0.3464101615137754
Q01995_TAGLN,,0.0
Q02040_AKAP17A,,
Q02078_MEF2A,,0.7071067811865476
Q02086_SP2,0.0,
Q02108_GUCY1A1,,
Q02156_PRKCE,,
Q02224_CENPE,,
Q02363_ID2,0.47140452079103173,0.3464101615137754
Q02410_APBA1,0.3464101615137754,0.692820323027551
Q02446_SP4,,
Q02447_SP3,0.44095855184409843,0.2165063509461097
Q02543_RPL18A,,
Q02556_IRF8,,
Q02790_FKBP4,,
Q02818_NUCB1,0.0,0.25
Q02880_TOP2B,0.7071067811865476,0.6666666666666666
Q02952_AKAP12,0.10234845681088821,0.36389256537098197
Q02978_SLC25A11,,0.0
Q03001_DST,0.44095855184409843,0.0
Q03014_HHEX,0.4330127018922193,
Q03111_MLLT1,0.47140452079103173,0.7071067811865476
Q03135_CAV1,0.38317423996642763,0.2674989977124118
Q03164_KMT2A,0.4,0.17625291134445542
Q03169_TNFAIP2,0.0,0.0
Q03188_CENPC,0.0,0.0
Q03252_LMNB2,0.12371791482634839,0.39735970711951313
Q03393_PTS,0.3464101615137754,0.5
Q03468_ERCC6,0.0,0.20203050891044216
Q03701_CEBPZ,0.0,
Q04206_RELA,,
Q04323_UBXN1,0.5728219618694801,
Q04446_GBE1,,
Q04637_EIF4G1,0.058823529411764705,0.07767077449077694
Q04656_ATP7A,0.47140452079103173,
Q04721_NOTCH2,,
Q04724_TLE1,,
Q04726_TLE3,0.37888611415569196,0.125
Q04727_TLE4,0.17320508075688776,0.3333333333333333
Q04759_PRKCQ,0.2,0.4165977904505309
Q04912_MST1R,0.0,
Q04941_PLP2,,
Q05084_ICA1,,
Q05193_DNM1,0.2165063509461097,0.5773502691896257
Q05209_PTPN12,0.3616628264005024,0.16535945694153692
Q05397_PTK2,0.19515618744994997,0.2603391184576121
Q05469_LIPE,0.47140452079103173,0.0
Q05513_PRKCZ,0.3464101615137754,0.458257569495584
Q05516_ZBTB16,,
Q05519_SRSF11,0.3515470562097512,0.229128784747792
Q05655_PRKCD,0.4543126676640219,0.4375
Q05682_CALD1,0.2644679360999226,0.3668996928526714
Q05707_COL14A1,,0.3464101615137754
Q05823_RNASEL,,
Q05D32_CTDSPL2,0.282842712474619,0.0
Q05DH4_FAM160A1,,
Q06124_PTPN11,,
Q06190_PPP2R3A,0.5,0.692820323027551
Q06210_GFPT1,0.5773502691896257,0.2
Q06265_EXOSC9,0.3464101615137754,0.4330127018922193
Q06323_PSME1,,
Q06330_RBPJ,0.0,0.4330127018922193
Q06413_MEF2C,0.4460712855998855,0.57282196186948
Q06455_RUNX1T1,0.47140452079103173,
Q06481_APLP2,,
Q06587_RING1,0.25,0.5807564950208269
Q06710_PAX8,0.5677270907634908,0.0
Q06787_FMR1,,
Q06830_PRDX1,0.0,
Q07002_CDK18,0.15745916432444343,0.15745916432444343
Q07021_C1QBP,,
Q07065_CKAP4,,0.3464101615137754
Q07092_COL16A1,0.2165063509461097,0.5
Q07108_CD69,,
Q07157_TJP1,0.322145741747129,0.3149183286488868
Q07352_ZFP36L1,0.25,0.10825317547305485
Q07666_KHDRBS1,0.15745916432444343,0.18232113763882923
Q07820_MCL1,0.6546536707079771,0.0
Q07866_KLC1,0.24743582965269675,0.15061311370164152
Q07889_SOS1,0.114564392373896,0.17320508075688776
Q07890_SOS2,,0.0
Q07954_LRP1,0.24743582965269678,0.5677270907634908
Q07955_SRSF1,0.18367641171759996,0.14523251159066045
Q07960_ARHGAP1,0.14320549046737002,0.27152165210427814
Q08170_SRSF4,0.282842712474619,0.8104349040655953
Q08174_PCDH1,,
Q08209_PPP3CA,,
Q08211_DHX9,0.7856742013183862,0.0
Q08334_IL10RB,,
Q08345_DDR1,,
Q08357_SLC20A2,0.17320508075688776,0.3903123748998999
Q08378_GOLGA3,0.57282196186948,0.5728219618694801
Q08379_GOLGA2,,
Q08380_LGALS3BP,,0.0
Q08431_MFGE8,,0.18446263857040368
Q08493_PDE4C,,
Q08495_DMTN,0.14285714285714285,0.5
Q08499_PDE4D,0.0,0.47140452079103173
Q08752_PPID,,0.5
Q08945_SSRP1,0.32777738867854445,0.20351933162035313
Q08999_RBL2,0.25,0.36464227527765836
Q08AD1_CAMSAP2,0.5773502691896257,0.28641098093474
Q08AE8_SPIRE1,0.3535533905932738,0.17320508075688776
Q08AM6_VAC14,,
Q08J23_NSUN2,0.27607651547895273,0.2878244523078443
Q09019_DMWD,0.0,0.47140452079103173
Q09161_NCBP1,0.0625,0.2
Q09472_EP300,0.24743582965269678,0.0
Q09666_AHNAK,0.13546640329244997,0.2363895257513055
Q0IIM8_TBC1D8B,,
Q0JRZ9_FCHO2,0.18367641171759996,0.15061311370164152
Q0VD83_APOBR,0.15745916432444343,0.3333333333333333
Q0VF96_CGNL1,0.4460712855998855,0.24743582965269678
Q0ZGT2_NEXN,0.33253968141355017,0.18181818181818182
Q10570_CPSF1,0.24743582965269678,0.8485281374238569
Q10586_DBP,,
Q10589_BST2,,
Q12756_KIF1A,,
Q12767_TMEM94,0.5677270907634908,0.3333333333333333
Q12769_NUP160,0.3333333333333333,0.24743582965269678
Q12770_SCAP,,
Q12774_ARHGEF5,0.5677270907634908,0.0
Q12778_FOXO1,,0.0
Q12789_GTF3C1,0.1553415489815539,0.18545482232678762
Q12792_TWF1,0.0,0.24743582965269678
Q12800_TFCP2,0.47140452079103173,0.47140452079103173
Q12802_AKAP13,0.36843206632973735,0.23953894147229154
Q12830_BPTF,0.9116056881941461,0.7806247497997999
Q12846_STX4,0.17320508075688776,0.6060915267313264
Q12851_MAP4K2,0.692820323027551,0.47140452079103173
Q12857_NFIA,0.14320549046737002,0.5834450816189182
Q12872_SFSWAP,0.32868410517886304,0.24118819447136
Q12873_CHD3,0.0,0.17320508075688776
Q12874_SF3A3,,
Q12888_TP53BP1,0.07423685817106696,0.14822246983627152
Q12893_TMEM115,0.2,0.26646935501059654
Q12906_ILF3,0.2060315014550851,0.11589608868980153
Q12912_IRAG2,0.40299296687459285,0.5576920370269467
Q12923_PTPN13,,0.6060915267313264
Q12929_EPS8,0.5398644420388697,0.4932394185047888
Q12931_TRAP1,,
Q12933_TRAF2,0.5773502691896257,0.47140452079103173
Q12946_FOXF1,,
Q12955_ANK3,0.5329906981244614,0.1992424215198191
Q12959_DLG1,0.39110824687039164,0.29037824751041347
Q12968_NFATC3,0.282842712474619,
Q12979_ABR,,
Q12981_BNIP1,,
Q12982_BNIP2,0.18232113763882923,0.20829889522526546
Q12983_BNIP3,,
Q12996_CSTF3,0.15745916432444343,0.24743582965269678
Q13009_TIAM1,,0.47140452079103173
Q13017_ARHGAP5,0.24743582965269678,0.5075605663680502
Q13023_AKAP6,,
Q13029_PRDM2,0.28641098093474,0.4330127018922193
Q13033_STRN3,,0.0
Q13043_STK4,0.5212784195131326,0.6561046965089223
Q13045_FLII,0.0,0.47140452079103173
Q13057_COASY,0.15745916432444343,0.532938710021193
Q13075_NAIP,,
Q13077_TRAF1,,
Q13085_ACACA,0.0,0.49487165930539345
Q13094_LCP2,0.09428090415820635,1.0101525445522108
Q13098_GPS1,,0.8339674634563427
Q13099_IFT88,,
Q13103_SPP2,0.282842712474619,0.3464101615137754
Q13105_ZBTB17,0.0,0.0
Q13107_USP4,0.0,0.7806247497997999
Q13112_CHAF1B,0.0,0.47140452079103173
Q13123_IK,,
Q13127_REST,,0.0
Q13129_RLF,0.4330127018922193,0.57282196186948
Q13131_PRKAA1,0.5,0.8485281374238569
Q13136_PPFIA1,0.11945177983233639,0.36363636363636365
Q13137_CALCOCO2,,
Q13144_EIF2B5,0.0,0.7071067811865476
Q13151_HNRNPA0,,
Q13153_PAK1,0.41513323271815944,0.3451283433843158
Q13158_FADD,,
Q13177_PAK2,0.26666666666666666,0.16434205258943158
Q13185_CBX3,0.10825317547305485,0.532938710021193
Q13188_STK3,0.06928203230275508,0.32923917977664807
Q13191_CBLB,,
Q13200_PSMD2,0.32732683535398854,0.3333333333333333
Q13207_TBX2,0.282842712474619,
Q13228_SELENBP1,,
Q13232_NME3,,
Q13233_MAP3K1,0.0,
Q13239_SLA,,0.0
Q13242_SRSF9,0.22912878474779197,0.2165063509461097
Q13247_SRSF6,0.2905932629027116,0.16666666666666666
Q13263_TRIM28,0.18010402003494363,0.18819878737124468
Q13283_G3BP1,0.32777738867854445,0.2773500981126146
Q13286_CLN3,0.2,0.28641098093474
Q13291_SLAMF1,,
Q13303_KCNAB2,0.282842712474619,
Q13308_PTK7,,
Q13310_PABPC4,0.4330127018922193,0.0
Q13315_ATM,0.15745916432444343,0.45825756949558394
Q13325_IFIT5,,
Q13330_MTA1,0.5392738882336249,0.25
Q13336_SLC14A1,,0.0
Q13361_MFAP5,,
Q13362_PPP2R5C,,
Q13363_CTBP1,,
Q13367_AP3B2,,
Q13371_PDCL,,
Q13393_PLD1,,
Q13404_UBE2V1,,
Q13409_DYNC1I2,0.458257569495584,0.17320508075688776
Q13418_ILK,,0.0
Q13422_IKZF1,0.1414213562373095,0.8819171036881969
Q13424_SNTA1,,
Q13425_SNTB2,0.07142857142857142,0.03333333333333333
Q13426_XRCC4,,0.0
Q13427_PPIG,0.6573682103577263,0.5677270907634908
Q13428_TCOF1,0.41928916352143275,0.44095855184409843
Q13433_SLC39A6,0.2165063509461097,0.49487165930539345
Q13435_SF3B2,0.47737576086931427,0.2603391184576121
Q13439_GOLGA4,0.458257569495584,0.10188534162169867
Q13442_PDAP1,0.36735282343519987,0.6614378277661477
Q13443_ADAM9,,
Q13451_FKBP5,0.32732683535398854,0.532938710021193
Q13459_MYO9B,0.28867513459481287,0.19867985355975662
Q13464_ROCK1,0.4330127018922193,0.0
Q13469_NFATC2,0.36735282343519987,0.26646935501059654
Q13470_TNK1,0.0,0.0
Q13480_GAB1,0.2857142857142857,0.125
Q13490_BIRC2,,
Q13492_PICALM,,0.0
Q13495_MAMLD1,,
Q13496_MTM1,0.4330127018922193,0.0
Q13501_SQSTM1,0.2956500448358606,0.26357294897787265
Q13506_NAB1,,
Q13509_TUBB3,,
Q13510_ASAH1,,0.0
Q13523_PRPF4B,0.2819617593716777,0.28867513459481287
Q13535_ATR,,
Q13541_EIF4EBP1,0.20203050891044216,0.47140452079103173
Q13542_EIF4EBP2,,0.0
Q13546_RIPK1,,
Q13547_HDAC1,0.274145416417201,0.17123733238567954
Q13554_CAMK2B,0.3464101615137754,0.17320508075688776
Q13555_CAMK2G,0.6546536707079771,0.3333333333333333
Q13557_CAMK2D,0.07703912689051785,0.24888142615654205
Q13561_DCTN2,0.3333333333333333,0.692820323027551
Q13563_PKD2,0.45825756949558394,0.24743582965269678
Q13573_SNW1,0.15809263542611404,0.17169291787923757
Q13574_DGKZ,,
Q13576_IQGAP2,0.6244997998398399,0.458257569495584
Q13586_STIM1,0.3229247268348754,0.22709083630539634
Q13595_TRA2A,0.20030840419244383,0.11547005383792515
Q13596_SNX1,0.18367641171759996,0.45580284409707295
Q13601_KRR1,,
Q13610_PWP1,0.30199337741083,0.15745916432444343
Q13613_MTMR1,0.5773502691896257,0.4330127018922193
Q13615_MTMR3,0.301226227403283,0.15745916432444343
Q13618_CUL3,,0.0
Q13619_CUL4A,0.0,0.0
Q13620_CUL4B,,
Q13625_TP53BP2,0.15713484026367724,0.57282196186948
Q13627_DYRK1A,,
Q13636_RAB31,0.20203050891044216,
Q13642_FHL1,,
Q13671_RIN1,0.5,0.24743582965269678
Q13761_RUNX3,,
Q13769_THOC5,0.4330127018922193,0.26646935501059654
Q13796_SHROOM2,0.7071067811865476,0.692820323027551
Q13813_SPTAN1,0.09090909090909091,0.441052227317686
Q13825_AUH,,
Q13838_DDX39B,,
Q13868_EXOSC2,,
Q13873_BMPR2,,
Q13884_SNTB1,0.1756850553047881,0.2128379665379276
Q13895_BYSL,0.6546536707079771,0.24743582965269678
Q13905_RAPGEF1,0.6584783595532963,0.5
Q13907_IDI1,,
Q13938_CAPS,0.47140452079103173,
Q13946_PDE7A,,
Q13948_CUX1,,
Q13952_NFYC,,
Q13976_PRKG1,0.0,0.0
Q14004_CDK13,0.3333333333333333,0.7577722283113839
Q14005_IL16,0.3464101615137754,0.1992424215198191
Q14008_CKAP5,0.4460712855998855,0.2
Q14012_CAMK1,0.0,
Q14103_HNRNPD,0.32603309318943574,0.07347056468704
Q14112_NID2,0.47140452079103173,0.4330127018922193
Q14118_DAG1,0.0,0.47140452079103173
Q14123_PDE1C,0.282842712474619,0.5
Q14126_DSG2,,0.282842712474619
Q14134_TRIM29,,
Q14135_VGLL4,0.6666666666666666,0.5773502691896257
Q14137_BOP1,0.0,0.0
Q14141_SEPTIN6,0.47140452079103173,0.0
Q14147_DHX34,,
Q14149_MORC3,,0.47140452079103173
Q14151_SAFB2,0.0,0.0
Q14152_EIF3A,,0.0
Q14153_FAM53B,0.16666666666666666,0.3464101615137754
Q14155_ARHGEF7,0.0,0.2
Q14156_EFR3A,,
Q14157_UBAP2L,0.20829889522526546,0.4330127018922193
Q14160_SCRIB,0.2813378078230729,0.09750161053097532
Q14161_GIT2,0.39110824687039164,0.375
Q14162_SCARF1,,
Q14164_IKBKE,0.47140452079103173,0.0
Q14166_TTLL12,0.24743582965269678,0.4330127018922193
Q14168_MPP2,,
Q14185_DOCK1,0.17320508075688776,0.34641016151377546
Q14192_FHL2,0.47140452079103173,0.0
Q14195_DPYSL3,0.22271057451320087,0.16384264395921813
Q14202_ZMYM3,0.7806247497997999,0.3535533905932738
Q14204_DYNC1H1,0.22912878474779197,0.24019223070763077
Q14207_NPAT,,
Q14241_ELOA,,
Q14242_SELPLG,,
Q14244_MAP7,0.0,
Q14247_CTTN,0.24399026619928918,0.15466012118972283
Q14258_TRIM25,0.2,0.13323467750529827
Q14289_PTK2B,0.17320508075688776,0.08660254037844388
Q14315_FLNC,0.4330127018922193,0.4330127018922193
Q14330_GPR18,,
Q14393_GAS6,,
Q14432_PDE3A,0.787295821622217,0.2165063509461097
Q14435_GALNT3,,0.0
Q14444_CAPRIN1,0.5,0.8660254037844386
Q14457_BECN1,,
Q14469_HES1,,
Q14498_RBM39,0.1413919026586839,0.17638342073763938
Q14515_SPARCL1,0.7050116453778216,0.6062177826491071
Q14517_FAT1,0.47140452079103173,
Q14526_HIC1,0.128564869306645,0.10825317547305485
Q14558_PRPSAP1,,0.20203050891044216
Q14562_DHX8,0.0,0.0
Q14568_HSP90AA2P,0.9897433186107871,
Q14571_ITPR2,,
Q14573_ITPR3,0.4460712855998855,0.6681068642117969
Q14596_NBR1,,
Q14624_ITIH4,,
Q14643_ITPR1,0.2165063509461097,0.2
Q14644_RASA3,0.32732683535398854,0.25
Q14653_IRF3,0.2695632761738729,0.45825756949558394
Q14667_KIAA0100,,
Q14669_TRIP12,0.9013878188659973,0.57282196186948
Q14671_PUM1,0.24743582965269678,0.4803844614152614
Q14676_MDC1,0.21314305557934138,0.3245090483314442
Q14677_CLINT1,0.5391265523477459,0.5677270907634908
Q14678_KANK1,0.6546536707079771,0.4330127018922193
Q14683_SMC1A,0.47140452079103173,
Q14684_RRP1B,,
Q14686_NCOA6,0.47140452079103173,0.47140452079103173
Q14687_GSE1,0.9897433186107871,0.0
Q14692_BMS1,,0.47140452079103173
Q14693_LPIN1,0.3333333333333333,0.47140452079103173
Q14694_USP10,0.30199337741082993,0.29037824751041347
Q14697_GANAB,,
Q14699_RFTN1,0.41036811748906193,0.3444160986068912
Q14738_PPP2R5D,0.2165063509461097,0.45825756949558394
Q14739_LBR,0.0,0.2165063509461097
Q14761_PTPRCAP,0.4948716593053935,0.7418192893071504
Q14764_MVP,0.17320508075688776,0.06185895741317418
Q14765_STAT4,,
Q14766_LTBP1,0.0,0.6546536707079771
Q14767_LTBP2,0.23570226039551587,0.46632137126854395
Q14789_GOLGB1,0.8102528588600344,0.39735970711951313
Q147X3_NAA30,,
Q14814_MEF2D,0.532938710021193,0.4714045207910316
Q14839_CHD4,0.3808164424529276,0.19500322106195062
Q14847_LASP1,0.14433756729740643,0.2727272727272727
Q14849_STARD3,,
Q14865_ARID5B,0.692820323027551,0.24743582965269678
Q14934_NFATC4,0.16666666666666666,0.0
Q14938_NFIX,0.19515618744994997,0.28386354538174535
Q14966_ZNF638,0.6381239817359022,0.5773502691896257
Q14978_NOLC1,,
Q14980_NUMA1,0.21650635094610965,0.09750161053097532
Q14999_CUL7,,
Q14BN4_SLMAP,,
Q14C86_GAPVD1,0.3632984052707841,0.05972588991616818
Q14CS0_UBXN2B,,
Q14CZ8_HEPACAM,,
Q15005_SPCS2,,
Q15006_EMC2,,
Q15007_WTAP,,
Q15018_ABRAXAS2,,
Q15019_SEPTIN2,0.15082390296550877,0.06573682103577262
Q15022_SUZ12,,
Q15024_EXOSC7,,
Q15025_TNIP1,,
Q15029_EFTUD2,0.7856742013183862,0.6546536707079771
Q15032_R3HDM1,0.0,0.0
Q15036_SNX17,0.0,0.3149183286488868
Q15040_JOSD1,,0.47140452079103173
Q15042_RAB3GAP1,0.25,0.57282196186948
Q15052_ARHGEF6,0.09362436797669607,0.1580198515502014
Q15054_POLD3,0.3464101615137754,0.0
Q15057_ACAP2,0.2,0.5545080922554073
Q15059_BRD3,0.24979991993593595,0.24118819447136
Q15061_WDR43,0.0,0.0
Q15063_POSTN,,0.5
Q15075_EEA1,0.4330127018922193,0.4330127018922193
Q15084_PDIA6,0.6546536707079771,0.3333333333333333
Q15102_PAFAH1B3,,
Q15111_PLCL1,0.22912878474779197,0.3333333333333333
Q15121_PEA15,0.2312288841710741,0.13726971700492274
Q15124_PGM5,0.18498310733685927,0.05800728727792203
Q15131_CDK10,,
Q15139_PRKD1,0.0,0.2
Q15149_PLEC,0.13091081685113606,0.26033911845761204
Q15154_PCM1,0.2819617593716777,0.314598819964388
Q15185_PTGES3,0.4444444444444444,0.0805605026776222
Q15208_STK38,0.0,0.6546536707079771
Q15223_NECTIN1,0.47140452079103173,0.7071067811865476
Q15233_NONO,,
Q15262_PTPRK,,
Q15276_RABEP1,0.41659779045053097,0.12371791482634839
Q15283_RASA2,0.47140452079103173,0.4330127018922193
Q15287_RNPS1,,
Q15311_RALBP1,0.0,0.3333333333333333
Q15326_ZMYND11,,
Q15349_RPS6KA2,,0.282842712474619
Q15361_TTF1,,
Q15365_PCBP1,0.528523163819598,0.04028025133881109
Q15366_PCBP2,0.44095855184409843,0.4075413664867946
Q15386_UBE3C,,
Q15388_TOMM20,,
Q15390_MTFR1,,
Q15417_CNN3,0.24743582965269678,0.5567764362830021
Q15418_RPS6KA1,0.22205395397855143,0.043301270189221926
Q15424_SAFB,0.4029030966708644,0.21570955529344998
Q15434_RBMS2,,
Q15435_PPP1R7,0.17625291134445542,0.0
Q15436_SEC23A,,
Q15459_SF3A1,0.4553430334445767,0.14393508598496949
Q15464_SHB,,0.47140452079103173
Q15477_SKIV2L,0.3333333333333333,0.5773502691896257
Q15527_SURF2,,
Q15545_TAF7,0.7525466966323385,0.24743582965269678
Q15555_MAPRE2,,0.282842712474619
Q15569_TESK1,,
Q15582_TGFBI,,0.0
Q15596_NCOA2,0.12371791482634839,0.25
Q15599_SLC9A3R2,0.3903123748998999,0.13323467750529827
Q155Q3_DIXDC1,,
Q15629_TRAM1,,
Q15633_TARBP2,,0.0
Q15637_SF1,0.32861552866605886,0.061926698580484316
Q15642_TRIP10,0.1,0.5075605663680502
Q15643_TRIP11,0.3464101615137754,
Q15648_MED1,0.282842712474619,0.7806247497997999
Q15649_ZNHIT3,,
